Atlas ID,Original Title,Alternate Titles,ISWC,Chain ID,Chain,IP Name,IPI Name Number,IPI Base Number,IP role,PER Own,PER Soc,MEC Own,MEC Soc,Performers
AW0MRI23,AMAR SEM SER AMADO DOI (DOI DOI),,,J,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"7,15",SOCINPRO (189),"7,15",NS (099),EDY BRITO E SAMUEL
AW0MRI23,AMAR SEM SER AMADO DOI (DOI DOI),,,K,,DIEGO FERRARI,AP062PN3,,CA,"7,15",Non-IPI (999),"7,15",Non-IPI (999),EDY BRITO E SAMUEL
AW0MRI23,AMAR SEM SER AMADO DOI (DOI DOI),,,L,,EVERTON MATOS,AP061JKY,,CA,"7,15",Non-IPI (999),"7,15",Non-IPI (999),EDY BRITO E SAMUEL
AW0MRI23,AMAR SEM SER AMADO DOI (DOI DOI),,,M,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"7,14",SOCINPRO (189),"7,14",NS (099),EDY BRITO E SAMUEL
AW0MRI23,AMAR SEM SER AMADO DOI (DOI DOI),,,P,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"10,72",SBACEM (066),"10,72",SBACEM (066),EDY BRITO E SAMUEL
AW0MRI23,AMAR SEM SER AMADO DOI (DOI DOI),,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"7,14",NS (099),"7,14",NS (099),EDY BRITO E SAMUEL
AW0MRI23,AMAR SEM SER AMADO DOI (DOI DOI),,,E,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"7,14",NS (099),"7,14",NS (099),EDY BRITO E SAMUEL
AW0MRI23,AMAR SEM SER AMADO DOI (DOI DOI),,,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"7,14",NS (099),"7,14",NS (099),EDY BRITO E SAMUEL
AW0MRI23,AMAR SEM SER AMADO DOI (DOI DOI),,,G,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"7,14",NS (099),"7,14",NS (099),EDY BRITO E SAMUEL
AW0MRI23,AMAR SEM SER AMADO DOI (DOI DOI),,,H,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"3,57",NS (099),EDY BRITO E SAMUEL
AW0MRI23,AMAR SEM SER AMADO DOI (DOI DOI),,,I,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"7,14",NS (099),"7,14",NS (099),EDY BRITO E SAMUEL
AW0MRI23,AMAR SEM SER AMADO DOI (DOI DOI),,,N,J | P,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"7,14",UBC (093),"7,14",NS (099),EDY BRITO E SAMUEL
AW0MRI23,AMAR SEM SER AMADO DOI (DOI DOI),,,O,J | P,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"7,14",UBC (093),"7,14",NS (099),EDY BRITO E SAMUEL
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,A,,PAULO PIRES,AP05WKRX,,CA,"7,14",Non-IPI (999),"7,14",Non-IPI (999),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,H,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"7,15",SOCINPRO (189),"7,15",NS (099),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,I,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"7,15",SBACEM (066),"7,15",SBACEM (066),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,J,,DIEGO FERRARI,AP062PN3,,CA,"7,15",Non-IPI (999),"7,15",Non-IPI (999),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,K,,EVERTON MATOS,AP061JKY,,CA,"7,15",Non-IPI (999),"7,15",Non-IPI (999),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,L,,WALERIA LEAO DE MORAES,00432051601,I-002054828-9,CA,"7,14",ASSIM (219),"7,14",ASSIM (219),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,M,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"7,14",SOCINPRO (189),"7,14",NS (099),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,B,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"7,14",NS (099),"7,14",NS (099),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,C,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"7,14",NS (099),"7,14",NS (099),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"3,57",NS (099),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,E,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"3,57",NS (099),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"3,57",NS (099),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,G,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"7,14",NS (099),"7,14",NS (099),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,N,H | I,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"7,14",UBC (093),"7,14",NS (099),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRID3,EU QUERIA SER ELE (VAGA PRA AMANTE),,,O,H | I,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"7,14",UBC (093),"7,14",NS (099),LEO MAGALHAES | ADRIANO ALMEIDA
AW0MRJZE,VA SE BENZER,,,A,,ROBSON TADEU DA SILVA RIBEIRO,00557648603,I-002784791-0,CA,"30,00",ABRAMUS (201),"30,00",ABRAMUS (201),
AW0MRJZE,VA SE BENZER,,,B,,FAGNER FERREIRA DOS SANTOS,00437957609,I-002088166-5,CA,"30,00",SBACEM (066),"30,00",SBACEM (066),
AW0MRJZE,VA SE BENZER,,,C,,IRAMAIA SANTOS,AP063XIJ,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),
AW0MRJZE,VA SE BENZER,,,D,A | B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"10,00",UBC (093),"10,00",NS (099),
AW0MRJZE,VA SE BENZER,,,E,A | B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"10,00",UBC (093),"10,00",NS (099),
AW0MRJZE,VA SE BENZER,,,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"10,00",NS (099),"10,00",NS (099),
AW0MRRNS,PARA DE ME CENSURAR,,T3011786140,A,,MARCELO DE SOUZA SILVA,00554889200,I-002766270-8,CA,"25,00",ABRAMUS (201),"25,00",ABRAMUS (201),
AW0MRRNS,PARA DE ME CENSURAR,,T3011786140,C,,ANDRE DE LUCENA FEITOSA,00565242254,I-002834691-8,CA,"25,00",UBC (093),"25,00",SBACEM (066),
AW0MRRNS,PARA DE ME CENSURAR,,T3011786140,B,A,GRATITUDE EDICOES MUSICAIS EIRELI,00365216662,I-005060859-6,E,"25,00",ABRAMUS (201),"25,00",ABRAMUS (201),
AW0MRRNS,PARA DE ME CENSURAR,,T3011786140,D,C,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"25,00",UBC (093),"25,00",NS (099),
AW0MRL1Q,FALENCIA,,,A,,DIEGO FERRARI,AP062PN3,,CA,"8,34",Non-IPI (999),"8,34",Non-IPI (999),
AW0MRL1Q,FALENCIA,,,B,,EVERTON MATOS,AP061JKY,,CA,"8,33",Non-IPI (999),"8,33",Non-IPI (999),
AW0MRL1Q,FALENCIA,,,C,,PAULO PIRES,AP05WKRX,,CA,"8,34",Non-IPI (999),"8,34",Non-IPI (999),
AW0MRL1Q,FALENCIA,,,I,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"8,34",SOCINPRO (189),"8,34",NS (099),
AW0MRL1Q,FALENCIA,,,J,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"8,34",SBACEM (066),"8,34",SBACEM (066),
AW0MRL1Q,FALENCIA,,,K,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"8,33",SOCINPRO (189),"8,33",NS (099),
AW0MRL1Q,FALENCIA,,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,34",NS (099),"8,34",NS (099),
AW0MRL1Q,FALENCIA,,,E,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),
AW0MRL1Q,FALENCIA,,,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MRL1Q,FALENCIA,,,G,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MRL1Q,FALENCIA,,,H,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,34",NS (099),"8,34",NS (099),
AW0MRL1Q,FALENCIA,,,L,I | J,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"8,33",UBC (093),"8,33",NS (099),
AW0MRL1Q,FALENCIA,,,M,I | J,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"8,33",UBC (093),"8,33",NS (099),
AW0MROMR,ELA BEBE EM CASA E EU NO BAR,,,A,,DIEGO FERRARI,AP062PN3,,CA,"7,15",Non-IPI (999),"7,15",Non-IPI (999),RICK E RICARDO | ISRAEL NOVAES
AW0MROMR,ELA BEBE EM CASA E EU NO BAR,,,B,,EVERTON MATOS,AP061JKY,,CA,"7,15",Non-IPI (999),"7,15",Non-IPI (999),RICK E RICARDO | ISRAEL NOVAES
AW0MROMR,ELA BEBE EM CASA E EU NO BAR,,,C,,PAULO PIRES,AP05WKRX,,CA,"7,14",Non-IPI (999),"7,14",Non-IPI (999),RICK E RICARDO | ISRAEL NOVAES
AW0MROMR,ELA BEBE EM CASA E EU NO BAR,,,I,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"7,14",SOCINPRO (189),"7,14",NS (099),RICK E RICARDO | ISRAEL NOVAES
AW0MROMR,ELA BEBE EM CASA E EU NO BAR,,,J,,WANDERLEY HENRIQUE BATISTA FILHO,00830998897,I-004517996-0,CA,"7,14",SOCINPRO (189),"7,14",NS (099),RICK E RICARDO | ISRAEL NOVAES
AW0MROMR,ELA BEBE EM CASA E EU NO BAR,,,K,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"7,14",SBACEM (066),"7,14",SBACEM (066),RICK E RICARDO | ISRAEL NOVAES
AW0MROMR,ELA BEBE EM CASA E EU NO BAR,,,L,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"7,14",SOCINPRO (189),"7,14",NS (099),RICK E RICARDO | ISRAEL NOVAES
AW0MROMR,ELA BEBE EM CASA E EU NO BAR,,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"7,15",NS (099),"7,15",NS (099),RICK E RICARDO | ISRAEL NOVAES
AW0MROMR,ELA BEBE EM CASA E EU NO BAR,,,E,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"7,15",NS (099),"7,15",NS (099),RICK E RICARDO | ISRAEL NOVAES
AW0MROMR,ELA BEBE EM CASA E EU NO BAR,,,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"3,57",NS (099),RICK E RICARDO | ISRAEL NOVAES
AW0MROMR,ELA BEBE EM CASA E EU NO BAR,,,G,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"3,57",NS (099),"3,57",NS (099),RICK E RICARDO | ISRAEL NOVAES
AW0MROMR,ELA BEBE EM CASA E EU NO BAR,,,H,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"7,14",NS (099),"7,14",NS (099),RICK E RICARDO | ISRAEL NOVAES
AW0MROMR,ELA BEBE EM CASA E EU NO BAR,,,M,I | J,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"7,14",UBC (093),"7,14",NS (099),RICK E RICARDO | ISRAEL NOVAES
AW0MROMR,ELA BEBE EM CASA E EU NO BAR,,,N,I | J,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"7,14",UBC (093),"7,14",NS (099),RICK E RICARDO | ISRAEL NOVAES
AW0MROMV,EM NOME DO AMOR,,,A,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"8,34",SOCINPRO (189),"8,34",NS (099),RICK RIBEIRO
AW0MROMV,EM NOME DO AMOR,,,B,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"8,33",SBACEM (066),"8,33",SBACEM (066),RICK RIBEIRO
AW0MROMV,EM NOME DO AMOR,,,C,,ALEX RODRIGUES DA SILVA,00782142933,I-004206258-6,CA,"8,33",SOCINPRO (189),"8,33",NS (099),RICK RIBEIRO
AW0MROMV,EM NOME DO AMOR,,,D,,AISLAN ALVES,AP05ZWIQ,,CA,"5,55",Non-IPI (999),"5,55",Non-IPI (999),RICK RIBEIRO
AW0MROMV,EM NOME DO AMOR,,,E,,DIEGO FERRARI,AP062PN3,,CA,"5,55",Non-IPI (999),"5,55",Non-IPI (999),RICK RIBEIRO
AW0MROMV,EM NOME DO AMOR,,,F,,MATEUS FIALHO,AP063WTX,,CA,"5,55",Non-IPI (999),"5,55",Non-IPI (999),RICK RIBEIRO
AW0MROMV,EM NOME DO AMOR,,,G,,EVERTON MATOS,AP061JKY,,CA,"5,55",Non-IPI (999),"5,55",Non-IPI (999),RICK RIBEIRO
AW0MROMV,EM NOME DO AMOR,,,H,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"8,33",SOCINPRO (189),"8,33",NS (099),RICK RIBEIRO
AW0MROMV,EM NOME DO AMOR,,,I,,PAULO PIRES,AP05WKRX,,CA,"5,55",Non-IPI (999),"5,55",Non-IPI (999),RICK RIBEIRO
AW0MROMV,EM NOME DO AMOR,,,J,A | B | C,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"2,78",UBC (093),"2,78",NS (099),RICK RIBEIRO
AW0MROMV,EM NOME DO AMOR,,,K,A | B | C,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"2,78",UBC (093),"2,78",NS (099),RICK RIBEIRO
AW0MROMV,EM NOME DO AMOR,,,L,A | B | C,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"2,78",UBC (093),"2,78",NS (099),RICK RIBEIRO
AW0MROMV,EM NOME DO AMOR,,,M,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"2,78",NS (099),"2,78",NS (099),RICK RIBEIRO
AW0MROMX,EM PLENA SEGUNDA,,,A,,DIEGO FERRARI,AP062PN3,,CA,"8,34",Non-IPI (999),"8,34",Non-IPI (999),
AW0MROMX,EM PLENA SEGUNDA,,,B,,EVERTON MATOS,AP061JKY,,CA,"8,34",Non-IPI (999),"8,34",Non-IPI (999),
AW0MROMX,EM PLENA SEGUNDA,,,C,,PAULO PIRES,AP05WKRX,,CA,"8,33",Non-IPI (999),"8,33",Non-IPI (999),
AW0MROMX,EM PLENA SEGUNDA,,,H,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"8,34",SOCINPRO (189),"8,34",NS (099),
AW0MROMX,EM PLENA SEGUNDA,,,I,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"8,34",SBACEM (066),"8,34",SBACEM (066),
AW0MROMX,EM PLENA SEGUNDA,,,J,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"8,33",SOCINPRO (189),"8,33",NS (099),
AW0MROMX,EM PLENA SEGUNDA,,,M,,SANDO NETO,AP063GHT,,CA,"12,50",Non-IPI (999),"12,50",Non-IPI (999),
AW0MROMX,EM PLENA SEGUNDA,,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,34",NS (099),"8,34",NS (099),
AW0MROMX,EM PLENA SEGUNDA,,,E,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,34",NS (099),"8,34",NS (099),
AW0MROMX,EM PLENA SEGUNDA,,,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MROMX,EM PLENA SEGUNDA,,,G,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),
AW0MROMX,EM PLENA SEGUNDA,,,K,H | I,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"8,33",UBC (093),"8,33",NS (099),
AW0MROMX,EM PLENA SEGUNDA,,,L,H | I,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"8,33",UBC (093),"8,33",NS (099),
AW0MRR5F,CHAVE DE CHORO,,,A,,JUNIOR GOMES,AP061IGP,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),HUGO MATTA | KEVI JONNY
AW0MRR5F,CHAVE DE CHORO,,,B,,ISAIAS GOMES DA SILVA JUNIOR,00690626035,I-003627100-6,CA,"10,00",ABRAMUS (201),"10,00",ABRAMUS (201),HUGO MATTA | KEVI JONNY
AW0MRR5F,CHAVE DE CHORO,,,C,,BLENER MAYCOM MENDANHA,00668083709,I-003483950-2,CA,"10,00",SBACEM (066),"10,00",SBACEM (066),HUGO MATTA | KEVI JONNY
AW0MRR5F,CHAVE DE CHORO,,,D,,WALERIA LEAO DE MORAES,00432051601,I-002054828-9,CA,"10,00",ASSIM (219),"10,00",ASSIM (219),HUGO MATTA | KEVI JONNY
AW0MRR5F,CHAVE DE CHORO,,,E,,FLAVIO SILVA DE SOUZA,00579075506,I-002921849-1,CA,"10,00",SBACEM (066),"10,00",SBACEM (066),HUGO MATTA | KEVI JONNY
AW0MRR5F,CHAVE DE CHORO,,,J,,DENNER FERRARI,AP062GER,,CA,"15,00",Non-IPI (999),"15,00",Non-IPI (999),HUGO MATTA | KEVI JONNY
AW0MRR5F,CHAVE DE CHORO,,,F,B,JR EDICOES MUSICAIS LTDA,01005215033,I-005317843-9,E,"10,00",ABRAMUS (201),"10,00",ABRAMUS (201),HUGO MATTA | KEVI JONNY
AW0MRR5F,CHAVE DE CHORO,,,G,C | D | E,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"10,00",UBC (093),"10,00",NS (099),HUGO MATTA | KEVI JONNY
AW0MRR5F,CHAVE DE CHORO,,,H,C | D | E,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"10,00",UBC (093),"10,00",NS (099),HUGO MATTA | KEVI JONNY
AW0MRR5F,CHAVE DE CHORO,,,I,C | D | E,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"10,00",UBC (093),"10,00",NS (099),HUGO MATTA | KEVI JONNY
AW0MRR5F,CHAVE DE CHORO,,,K,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"5,00",NS (099),"5,00",NS (099),HUGO MATTA | KEVI JONNY
AW0MRT0Q,PERDAO SEM DEVER,,T3047194565,A,,RODRIGO ELIONAI DOS REIS,00404151115,I-001793210-2,CA,"75,00",SBACEM (066),"75,00",SBACEM (066),
AW0MRT0Q,PERDAO SEM DEVER,,T3047194565,B,A,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"25,00",UBC (093),"25,00",NS (099),
AW0MRTH5,ABSTRATO,,,A,,DIEGO FERRARI,AP062PN3,,CA,"8,34",Non-IPI (999),"8,34",Non-IPI (999),IMAGINA SAMBA
AW0MRTH5,ABSTRATO,,,B,,EVERTON MATOS,AP061JKY,,CA,"8,34",Non-IPI (999),"8,34",Non-IPI (999),IMAGINA SAMBA
AW0MRTH5,ABSTRATO,,,C,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"8,34",SOCINPRO (189),"8,34",NS (099),IMAGINA SAMBA
AW0MRTH5,ABSTRATO,,,D,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"8,33",SOCINPRO (189),"8,33",NS (099),IMAGINA SAMBA
AW0MRTH5,ABSTRATO,,,E,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"8,34",SBACEM (066),"8,34",SBACEM (066),IMAGINA SAMBA
AW0MRTH5,ABSTRATO,,,F,,PAULO PIRES,AP05WKRX,,CA,"8,33",Non-IPI (999),"8,33",Non-IPI (999),IMAGINA SAMBA
AW0MRTH5,ABSTRATO,,,G,C | D,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"8,34",UBC (093),"8,34",NS (099),IMAGINA SAMBA
AW0MRTH5,ABSTRATO,,,H,C | D,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"8,33",UBC (093),"8,33",NS (099),IMAGINA SAMBA
AW0MRTH5,ABSTRATO,,,I,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),IMAGINA SAMBA
AW0MRTH5,ABSTRATO,,,J,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),IMAGINA SAMBA
AW0MRTH5,ABSTRATO,,,K,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),IMAGINA SAMBA
AW0MRURN,ESCORREGADOR DE LAGRIMAS,,,A,,DIEGO FERRARI,AP062PN3,,CA,"8,34",Non-IPI (999),"8,34",Non-IPI (999),
AW0MRURN,ESCORREGADOR DE LAGRIMAS,,,B,,EVERTON MATOS,AP061JKY,,CA,"8,33",Non-IPI (999),"8,33",Non-IPI (999),
AW0MRURN,ESCORREGADOR DE LAGRIMAS,,,C,,PAULO PIRES,AP05WKRX,,CA,"8,33",Non-IPI (999),"8,33",Non-IPI (999),
AW0MRURN,ESCORREGADOR DE LAGRIMAS,,,I,,GUILHERME DA COSTA E SILVA FERRAZ,00723497037,I-003830458-2,CA,"8,34",SOCINPRO (189),"8,34",NS (099),
AW0MRURN,ESCORREGADOR DE LAGRIMAS,,,J,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"8,34",SBACEM (066),"8,34",SBACEM (066),
AW0MRURN,ESCORREGADOR DE LAGRIMAS,,,K,,RAY ANTONIO SILVA PINTO,00783856977,I-004217675-8,CA,"8,33",SOCINPRO (189),"8,33",NS (099),
AW0MRURN,ESCORREGADOR DE LAGRIMAS,,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,34",NS (099),"8,34",NS (099),
AW0MRURN,ESCORREGADOR DE LAGRIMAS,,,E,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),
AW0MRURN,ESCORREGADOR DE LAGRIMAS,,,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MRURN,ESCORREGADOR DE LAGRIMAS,,,G,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"4,17",NS (099),"4,17",NS (099),
AW0MRURN,ESCORREGADOR DE LAGRIMAS,,,H,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,33",NS (099),"8,33",NS (099),
AW0MRURN,ESCORREGADOR DE LAGRIMAS,,,L,I,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"8,33",UBC (093),"8,33",NS (099),
AW0MRWV5,BRISA E KING SIZE,,,A,,ABEL DE ASSIS LOBO JUNIOR,00567473707,I-002848119-6,CA,"25,00",SBACEM (066),"25,00",SBACEM (066),
AW0MRWV5,BRISA E KING SIZE,,,B,,SANDOVAL NOGUEIRA DE MORAES NETO,00757818298,I-004051406-3,CA,"25,00",SBACEM (066),"25,00",SBACEM (066),
AW0MRWV5,BRISA E KING SIZE,,,E,,JOEL CARLOS VIDAL,00617223176,I-003161574-2,CA,"25,00",UBC (093),"25,00",NS (099),
AW0MRWV5,BRISA E KING SIZE,,,C,A | B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"8,33",UBC (093),"8,33",NS (099),
AW0MRWV5,BRISA E KING SIZE,,,D,A | B,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"8,33",UBC (093),"8,33",NS (099),
AW0MRWV5,BRISA E KING SIZE,,,F,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"8,34",NS (099),"8,34",NS (099),
AW0MRWVE,6 MINUTOS,,,A,,ROGERIO MAGNO,AP06356F,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),
AW0MRWVE,6 MINUTOS,,,B,,JOAO PEDRONI,AP0636LJ,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),
AW0MRWVE,6 MINUTOS,,,E,,FERNANDO HENRIQUE,AP05WUZ8,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),
AW0MRWVE,6 MINUTOS,,,F,,ABEL MARTINS,AP063MU4,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),
AW0MRWVE,6 MINUTOS,,,G,,ABEL DE ASSIS LOBO JUNIOR,00567473707,I-002848119-6,CA,"10,00",SBACEM (066),"10,00",SBACEM (066),
AW0MRWVE,6 MINUTOS,,,H,,ABEL MARTINS NOVAIS NETO,00827308435,I-004495941-1,CA,"10,00",ABRAMUS (201),"10,00",ABRAMUS (201),
AW0MRWVE,6 MINUTOS,,,I,,FERNANDO HENRIQUE MARTINS DE SOUSA,AP061SYH,,CA,"10,00",Non-IPI (999),"10,00",Non-IPI (999),
AW0MRWVE,6 MINUTOS,,,C,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"10,00",NS (099),"10,00",NS (099),
AW0MRWVE,6 MINUTOS,,,D,,UNKNOWN PUBLISHER,00288936892,I-001631070-4,E,"10,00",NS (099),"10,00",NS (099),
AW0MRWVE,6 MINUTOS,,,J,G | H | I,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"10,00",UBC (093),"10,00",NS (099),
AW0MRWVE,6 MINUTOS,,,K,G | H | I,WARNER CHAPPELL EDICOES MUSICAIS LTDA,00232620014,I-001622147-7,E,"10,00",UBC (093),"10,00",NS (099),
